SearchBayesianSkopt: New best config found. Config 0: {'topK': 453, 'shrink': 1395, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0701593, PRECISION: 0.0115717, PRECISION_RECALL_MIN_DEN: 0.0385724, RECALL: 0.0385724, MAP: 0.0173528, MRR: 0.0501726, NDCG: 0.0309846, F1: 0.0178027, HIT_RATE: 0.1157173, ARHR: 0.0511019, RMSE: 0.9391357, NOVELTY: 0.0051731, AVERAGE_POPULARITY: 0.6792416, DIVERSITY_MEAN_INTER_LIST: 0.8069910, DIVERSITY_HERFINDAHL: 0.9806859, COVERAGE_ITEM: 0.0854826, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0834673, SHANNON_ENTROPY: 6.8124864, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 16, 'shrink': 1488, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0909175, PRECISION: 0.0147217, PRECISION_RECALL_MIN_DEN: 0.0490724, RECALL: 0.0490724, MAP: 0.0232486, MRR: 0.0657076, NDCG: 0.0404544, F1: 0.0226488, HIT_RATE: 0.1472172, ARHR: 0.0676972, RMSE: 0.9905137, NOVELTY: 0.0055912, AVERAGE_POPULARITY: 0.4515432, DIVERSITY_MEAN_INTER_LIST: 0.9593697, DIVERSITY_HERFINDAHL: 0.9959213, COVERAGE_ITEM: 0.1346310, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1874445, SHANNON_ENTROPY: 9.0246781, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 991, 'shrink': 1496, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0675141, PRECISION: 0.0112780, PRECISION_RECALL_MIN_DEN: 0.0375932, RECALL: 0.0375932, MAP: 0.0166741, MRR: 0.0480102, NDCG: 0.0299076, F1: 0.0173507, HIT_RATE: 0.1127795, ARHR: 0.0490027, RMSE: 0.9152433, NOVELTY: 0.0050945, AVERAGE_POPULARITY: 0.7275560, DIVERSITY_MEAN_INTER_LIST: 0.7340722, DIVERSITY_HERFINDAHL: 0.9733952, COVERAGE_ITEM: 0.0630441, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0655627, SHANNON_ENTROPY: 6.1676119, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 11, 'shrink': 1481, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0968105, PRECISION: 0.0160927, PRECISION_RECALL_MIN_DEN: 0.0536423, RECALL: 0.0536423, MAP: 0.0240522, MRR: 0.0679462, NDCG: 0.0427798, F1: 0.0247580, HIT_RATE: 0.1609270, ARHR: 0.0700378, RMSE: 0.9922353, NOVELTY: 0.0056173, AVERAGE_POPULARITY: 0.4373305, DIVERSITY_MEAN_INTER_LIST: 0.9629617, DIVERSITY_HERFINDAHL: 0.9962805, COVERAGE_ITEM: 0.1369559, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1884518, SHANNON_ENTROPY: 9.0992126, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 998, 'shrink': 11, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0588697, PRECISION: 0.0093194, PRECISION_RECALL_MIN_DEN: 0.0310647, RECALL: 0.0310647, MAP: 0.0139825, MRR: 0.0396288, NDCG: 0.0249162, F1: 0.0143375, HIT_RATE: 0.0931941, ARHR: 0.0407882, RMSE: 0.6787250, NOVELTY: 0.0063290, AVERAGE_POPULARITY: 0.2790050, DIVERSITY_MEAN_INTER_LIST: 0.9788948, DIVERSITY_HERFINDAHL: 0.9978735, COVERAGE_ITEM: 0.3581509, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2830270, SHANNON_ENTROPY: 10.7249352, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 7, 'shrink': 1488, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0988503, PRECISION: 0.0164518, PRECISION_RECALL_MIN_DEN: 0.0548392, RECALL: 0.0548392, MAP: 0.0245459, MRR: 0.0688757, NDCG: 0.0436115, F1: 0.0253104, HIT_RATE: 0.1645177, ARHR: 0.0712281, RMSE: 0.9938630, NOVELTY: 0.0056437, AVERAGE_POPULARITY: 0.4231901, DIVERSITY_MEAN_INTER_LIST: 0.9658290, DIVERSITY_HERFINDAHL: 0.9965671, COVERAGE_ITEM: 0.1317653, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1985434, SHANNON_ENTROPY: 9.1604734, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 7, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0877015, PRECISION: 0.0139220, PRECISION_RECALL_MIN_DEN: 0.0464066, RECALL: 0.0464066, MAP: 0.0216263, MRR: 0.0610726, NDCG: 0.0379455, F1: 0.0214184, HIT_RATE: 0.1392198, ARHR: 0.0629757, RMSE: 0.9684864, NOVELTY: 0.0072735, AVERAGE_POPULARITY: 0.1049664, DIVERSITY_MEAN_INTER_LIST: 0.9955243, DIVERSITY_HERFINDAHL: 0.9995362, COVERAGE_ITEM: 0.6017843, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4215524, SHANNON_ENTROPY: 12.3868761, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 19, 'shrink': 1496, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0915245, PRECISION: 0.0146238, PRECISION_RECALL_MIN_DEN: 0.0487460, RECALL: 0.0487460, MAP: 0.0231252, MRR: 0.0652538, NDCG: 0.0402350, F1: 0.0224981, HIT_RATE: 0.1462380, ARHR: 0.0673065, RMSE: 0.9896217, NOVELTY: 0.0055729, AVERAGE_POPULARITY: 0.4602688, DIVERSITY_MEAN_INTER_LIST: 0.9570564, DIVERSITY_HERFINDAHL: 0.9956900, COVERAGE_ITEM: 0.1340362, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1824142, SHANNON_ENTROPY: 8.9614363, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 5, 'shrink': 1497, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1020404, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255222, MRR: 0.0717282, NDCG: 0.0449013, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741121, RMSE: 0.9948209, NOVELTY: 0.0056552, AVERAGE_POPULARITY: 0.4172872, DIVERSITY_MEAN_INTER_LIST: 0.9667117, DIVERSITY_HERFINDAHL: 0.9966554, COVERAGE_ITEM: 0.1295485, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016744, SHANNON_ENTROPY: 9.1755585, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 996, 'shrink': 1459, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0679776, PRECISION: 0.0113269, PRECISION_RECALL_MIN_DEN: 0.0377564, RECALL: 0.0377564, MAP: 0.0168487, MRR: 0.0486152, NDCG: 0.0301594, F1: 0.0174260, HIT_RATE: 0.1132691, ARHR: 0.0495671, RMSE: 0.9134002, NOVELTY: 0.0050965, AVERAGE_POPULARITY: 0.7262774, DIVERSITY_MEAN_INTER_LIST: 0.7357864, DIVERSITY_HERFINDAHL: 0.9735666, COVERAGE_ITEM: 0.0635307, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0659452, SHANNON_ENTROPY: 6.1827263, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 16, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0641004, PRECISION: 0.0106904, PRECISION_RECALL_MIN_DEN: 0.0356346, RECALL: 0.0356346, MAP: 0.0154317, MRR: 0.0433612, NDCG: 0.0278430, F1: 0.0164467, HIT_RATE: 0.1069039, ARHR: 0.0448282, RMSE: 0.9573829, NOVELTY: 0.0073433, AVERAGE_POPULARITY: 0.0779304, DIVERSITY_MEAN_INTER_LIST: 0.9973854, DIVERSITY_HERFINDAHL: 0.9997223, COVERAGE_ITEM: 0.7236010, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5065993, SHANNON_ENTROPY: 12.9565546, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 991, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0568465, PRECISION: 0.0089767, PRECISION_RECALL_MIN_DEN: 0.0299222, RECALL: 0.0299222, MAP: 0.0135501, MRR: 0.0383882, NDCG: 0.0240803, F1: 0.0138102, HIT_RATE: 0.0897666, ARHR: 0.0395193, RMSE: 0.6753423, NOVELTY: 0.0064361, AVERAGE_POPULARITY: 0.2627929, DIVERSITY_MEAN_INTER_LIST: 0.9808667, DIVERSITY_HERFINDAHL: 0.9980707, COVERAGE_ITEM: 0.3934577, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2946568, SHANNON_ENTROPY: 10.9221065, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 6, 'shrink': 1491, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1002920, PRECISION: 0.0162559, PRECISION_RECALL_MIN_DEN: 0.0541864, RECALL: 0.0541864, MAP: 0.0247229, MRR: 0.0696058, NDCG: 0.0436623, F1: 0.0250091, HIT_RATE: 0.1625592, ARHR: 0.0718588, RMSE: 0.9943215, NOVELTY: 0.0056493, AVERAGE_POPULARITY: 0.4203074, DIVERSITY_MEAN_INTER_LIST: 0.9663173, DIVERSITY_HERFINDAHL: 0.9966160, COVERAGE_ITEM: 0.1300892, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2015272, SHANNON_ENTROPY: 9.1726522, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 10, 'shrink': 1480, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0969577, PRECISION: 0.0160274, PRECISION_RECALL_MIN_DEN: 0.0534247, RECALL: 0.0534247, MAP: 0.0242562, MRR: 0.0684617, NDCG: 0.0429226, F1: 0.0246576, HIT_RATE: 0.1602742, ARHR: 0.0705988, RMSE: 0.9925930, NOVELTY: 0.0056214, AVERAGE_POPULARITY: 0.4346774, DIVERSITY_MEAN_INTER_LIST: 0.9636845, DIVERSITY_HERFINDAHL: 0.9963527, COVERAGE_ITEM: 0.1360368, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1903329, SHANNON_ENTROPY: 9.1117979, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 998, 'shrink': 1496, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0675095, PRECISION: 0.0112780, PRECISION_RECALL_MIN_DEN: 0.0375932, RECALL: 0.0375932, MAP: 0.0167407, MRR: 0.0482439, NDCG: 0.0299819, F1: 0.0173507, HIT_RATE: 0.1127795, ARHR: 0.0492194, RMSE: 0.9149843, NOVELTY: 0.0050941, AVERAGE_POPULARITY: 0.7279054, DIVERSITY_MEAN_INTER_LIST: 0.7331322, DIVERSITY_HERFINDAHL: 0.9733013, COVERAGE_ITEM: 0.0627737, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0655692, SHANNON_ENTROPY: 6.1618056, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 998, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0536287, PRECISION: 0.0084707, PRECISION_RECALL_MIN_DEN: 0.0282357, RECALL: 0.0282357, MAP: 0.0130787, MRR: 0.0369501, NDCG: 0.0230029, F1: 0.0130319, HIT_RATE: 0.0847070, ARHR: 0.0380932, RMSE: 0.6700062, NOVELTY: 0.0065803, AVERAGE_POPULARITY: 0.2413933, DIVERSITY_MEAN_INTER_LIST: 0.9835372, DIVERSITY_HERFINDAHL: 0.9983377, COVERAGE_ITEM: 0.4410922, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3101157, SHANNON_ENTROPY: 11.1761280, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 18, 'shrink': 1497, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0912959, PRECISION: 0.0146728, PRECISION_RECALL_MIN_DEN: 0.0489092, RECALL: 0.0489092, MAP: 0.0230664, MRR: 0.0649698, NDCG: 0.0402052, F1: 0.0225735, HIT_RATE: 0.1467276, ARHR: 0.0670663, RMSE: 0.9899228, NOVELTY: 0.0055795, AVERAGE_POPULARITY: 0.4572215, DIVERSITY_MEAN_INTER_LIST: 0.9578932, DIVERSITY_HERFINDAHL: 0.9957737, COVERAGE_ITEM: 0.1348473, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1834442, SHANNON_ENTROPY: 8.9842511, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1020766, PRECISION: 0.0166639, PRECISION_RECALL_MIN_DEN: 0.0555465, RECALL: 0.0555465, MAP: 0.0255256, MRR: 0.0717382, NDCG: 0.0449055, F1: 0.0256368, HIT_RATE: 0.1666395, ARHR: 0.0741221, RMSE: 0.9948274, NOVELTY: 0.0056551, AVERAGE_POPULARITY: 0.4173772, DIVERSITY_MEAN_INTER_LIST: 0.9666901, DIVERSITY_HERFINDAHL: 0.9966532, COVERAGE_ITEM: 0.1294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016527, SHANNON_ENTROPY: 9.1747683, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 6, 'shrink': 19, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1069798, PRECISION: 0.0174800, PRECISION_RECALL_MIN_DEN: 0.0582667, RECALL: 0.0582667, MAP: 0.0261950, MRR: 0.0736528, NDCG: 0.0465483, F1: 0.0268923, HIT_RATE: 0.1748001, ARHR: 0.0761098, RMSE: 0.9717441, NOVELTY: 0.0068954, AVERAGE_POPULARITY: 0.1498711, DIVERSITY_MEAN_INTER_LIST: 0.9926940, DIVERSITY_HERFINDAHL: 0.9992532, COVERAGE_ITEM: 0.4444444, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3410197, SHANNON_ENTROPY: 11.6483201, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 26, 'shrink': 1491, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0911327, PRECISION: 0.0144932, PRECISION_RECALL_MIN_DEN: 0.0483108, RECALL: 0.0483108, MAP: 0.0228031, MRR: 0.0649014, NDCG: 0.0398452, F1: 0.0222973, HIT_RATE: 0.1449323, ARHR: 0.0666451, RMSE: 0.9875978, NOVELTY: 0.0055376, AVERAGE_POPULARITY: 0.4778961, DIVERSITY_MEAN_INTER_LIST: 0.9516583, DIVERSITY_HERFINDAHL: 0.9951503, COVERAGE_ITEM: 0.1313869, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1732794, SHANNON_ENTROPY: 8.8234719, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 6, 'shrink': 14, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1022060, PRECISION: 0.0164028, PRECISION_RECALL_MIN_DEN: 0.0546760, RECALL: 0.0546760, MAP: 0.0250238, MRR: 0.0706696, NDCG: 0.0442115, F1: 0.0252351, HIT_RATE: 0.1640281, ARHR: 0.0728623, RMSE: 0.9711257, NOVELTY: 0.0070380, AVERAGE_POPULARITY: 0.1328950, DIVERSITY_MEAN_INTER_LIST: 0.9937125, DIVERSITY_HERFINDAHL: 0.9993550, COVERAGE_ITEM: 0.4972155, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3649352, SHANNON_ENTROPY: 11.9000357, 
SearchBayesianSkopt: Search complete. Best config is 20: {'topK': 8, 'shrink': 26, 'similarity': 'jaccard', 'normalize': False}
