SearchBayesianSkopt: New best config found. Config 0: {'topK': 436, 'shrink': 149, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.905304733609751, 'tversky_beta': 0.5237417974998703} - results: ROC_AUC: 0.1168822, PRECISION: 0.0183604, PRECISION_RECALL_MIN_DEN: 0.0612014, RECALL: 0.0612014, MAP: 0.0309228, MRR: 0.0843378, NDCG: 0.0520362, F1: 0.0282468, HIT_RATE: 0.1836041, ARHR: 0.0884689, RMSE: 0.9583402, NOVELTY: 0.0058734, AVERAGE_POPULARITY: 0.3589814, DIVERSITY_MEAN_INTER_LIST: 0.9685216, DIVERSITY_HERFINDAHL: 0.9968462, COVERAGE_ITEM: 0.5631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1466286, SHANNON_ENTROPY: 10.0828947, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.4533069800931349} - results: ROC_AUC: 0.0965142, PRECISION: 0.0153395, PRECISION_RECALL_MIN_DEN: 0.0511316, RECALL: 0.0511316, MAP: 0.0254766, MRR: 0.0706623, NDCG: 0.0432645, F1: 0.0235992, HIT_RATE: 0.1533947, ARHR: 0.0735060, RMSE: 0.9865043, NOVELTY: 0.0052457, AVERAGE_POPULARITY: 0.6615341, DIVERSITY_MEAN_INTER_LIST: 0.8032684, DIVERSITY_HERFINDAHL: 0.9803219, COVERAGE_ITEM: 0.3491214, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0643217, SHANNON_ENTROPY: 7.2331804, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.36343977980954084} - results: ROC_AUC: 0.1052679, PRECISION: 0.0168345, PRECISION_RECALL_MIN_DEN: 0.0561150, RECALL: 0.0561150, MAP: 0.0277105, MRR: 0.0760446, NDCG: 0.0471016, F1: 0.0258992, HIT_RATE: 0.1683450, ARHR: 0.0795286, RMSE: 0.9968156, NOVELTY: 0.0058483, AVERAGE_POPULARITY: 0.3552301, DIVERSITY_MEAN_INTER_LIST: 0.9739888, DIVERSITY_HERFINDAHL: 0.9973929, COVERAGE_ITEM: 0.4520681, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1434619, SHANNON_ENTROPY: 10.0110966, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1000, 'shrink': 167, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1148382, PRECISION: 0.0181380, PRECISION_RECALL_MIN_DEN: 0.0604600, RECALL: 0.0604600, MAP: 0.0307537, MRR: 0.0841873, NDCG: 0.0516420, F1: 0.0279046, HIT_RATE: 0.1813801, ARHR: 0.0881435, RMSE: 0.9692717, NOVELTY: 0.0056803, AVERAGE_POPULARITY: 0.4725765, DIVERSITY_MEAN_INTER_LIST: 0.9262792, DIVERSITY_HERFINDAHL: 0.9926222, COVERAGE_ITEM: 0.5944309, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1299969, SHANNON_ENTROPY: 9.2706266, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.2480598343350853} - results: ROC_AUC: 0.1124398, PRECISION: 0.0177241, PRECISION_RECALL_MIN_DEN: 0.0590803, RECALL: 0.0590803, MAP: 0.0298129, MRR: 0.0814146, NDCG: 0.0502021, F1: 0.0272678, HIT_RATE: 0.1772410, ARHR: 0.0853544, RMSE: 0.9976328, NOVELTY: 0.0058897, AVERAGE_POPULARITY: 0.3310688, DIVERSITY_MEAN_INTER_LIST: 0.9782569, DIVERSITY_HERFINDAHL: 0.9978196, COVERAGE_ITEM: 0.4453095, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1471488, SHANNON_ENTROPY: 10.1494539, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.4097651264874207} - results: ROC_AUC: 0.0967068, PRECISION: 0.0153086, PRECISION_RECALL_MIN_DEN: 0.0510286, RECALL: 0.0510286, MAP: 0.0254884, MRR: 0.0707032, NDCG: 0.0432482, F1: 0.0235517, HIT_RATE: 0.1530858, ARHR: 0.0735411, RMSE: 0.9849308, NOVELTY: 0.0052524, AVERAGE_POPULARITY: 0.6554890, DIVERSITY_MEAN_INTER_LIST: 0.8108148, DIVERSITY_HERFINDAHL: 0.9810765, COVERAGE_ITEM: 0.3485807, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0647881, SHANNON_ENTROPY: 7.2884779, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.8598538536679963} - results: ROC_AUC: 0.0965369, PRECISION: 0.0153642, PRECISION_RECALL_MIN_DEN: 0.0512139, RECALL: 0.0512139, MAP: 0.0255171, MRR: 0.0707959, NDCG: 0.0433350, F1: 0.0236372, HIT_RATE: 0.1536418, ARHR: 0.0736336, RMSE: 0.9870093, NOVELTY: 0.0052438, AVERAGE_POPULARITY: 0.6632036, DIVERSITY_MEAN_INTER_LIST: 0.8011523, DIVERSITY_HERFINDAHL: 0.9801103, COVERAGE_ITEM: 0.3498243, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0642771, SHANNON_ENTROPY: 7.2189971, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 1000, 'shrink': 407, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1099830, PRECISION: 0.0173102, PRECISION_RECALL_MIN_DEN: 0.0577006, RECALL: 0.0577006, MAP: 0.0291013, MRR: 0.0795378, NDCG: 0.0490213, F1: 0.0266311, HIT_RATE: 0.1731019, ARHR: 0.0833347, RMSE: 0.9604162, NOVELTY: 0.0055893, AVERAGE_POPULARITY: 0.4722145, DIVERSITY_MEAN_INTER_LIST: 0.9331068, DIVERSITY_HERFINDAHL: 0.9933049, COVERAGE_ITEM: 0.4399027, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1029043, SHANNON_ENTROPY: 8.9573004, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 5, 'shrink': 1252, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4599193848794367, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1136678, PRECISION: 0.0181195, PRECISION_RECALL_MIN_DEN: 0.0603983, RECALL: 0.0603983, MAP: 0.0297994, MRR: 0.0811249, NDCG: 0.0505824, F1: 0.0278761, HIT_RATE: 0.1811948, ARHR: 0.0851885, RMSE: 0.9972291, NOVELTY: 0.0058462, AVERAGE_POPULARITY: 0.3497921, DIVERSITY_MEAN_INTER_LIST: 0.9770326, DIVERSITY_HERFINDAHL: 0.9976972, COVERAGE_ITEM: 0.4361719, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1412025, SHANNON_ENTROPY: 10.0505625, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1000, 'shrink': 621, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1051227, PRECISION: 0.0163959, PRECISION_RECALL_MIN_DEN: 0.0546529, RECALL: 0.0546529, MAP: 0.0278533, MRR: 0.0770126, NDCG: 0.0468762, F1: 0.0252244, HIT_RATE: 0.1639587, ARHR: 0.0802218, RMSE: 0.9793554, NOVELTY: 0.0053752, AVERAGE_POPULARITY: 0.5961188, DIVERSITY_MEAN_INTER_LIST: 0.8608985, DIVERSITY_HERFINDAHL: 0.9860845, COVERAGE_ITEM: 0.4103812, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0815932, SHANNON_ENTROPY: 7.9445464, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 1000, 'shrink': 260, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0864053, PRECISION: 0.0141224, PRECISION_RECALL_MIN_DEN: 0.0470748, RECALL: 0.0470748, MAP: 0.0226458, MRR: 0.0632591, NDCG: 0.0390258, F1: 0.0217268, HIT_RATE: 0.1412244, ARHR: 0.0655551, RMSE: 0.9583858, NOVELTY: 0.0051625, AVERAGE_POPULARITY: 0.7212452, DIVERSITY_MEAN_INTER_LIST: 0.7387014, DIVERSITY_HERFINDAHL: 0.9738656, COVERAGE_ITEM: 0.3019194, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0519766, SHANNON_ENTROPY: 6.5828596, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 5, 'shrink': 750, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1090629, PRECISION: 0.0168530, PRECISION_RECALL_MIN_DEN: 0.0561768, RECALL: 0.0561768, MAP: 0.0287103, MRR: 0.0788960, NDCG: 0.0482202, F1: 0.0259277, HIT_RATE: 0.1685303, ARHR: 0.0824425, RMSE: 0.9954054, NOVELTY: 0.0059219, AVERAGE_POPULARITY: 0.2963777, DIVERSITY_MEAN_INTER_LIST: 0.9824138, DIVERSITY_HERFINDAHL: 0.9982353, COVERAGE_ITEM: 0.5545283, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1585012, SHANNON_ENTROPY: 10.5052539, 
SearchBayesianSkopt: New best config found. Config 22: {'topK': 5, 'shrink': 372, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.984816352291463} - results: ROC_AUC: 0.1201706, PRECISION: 0.0191573, PRECISION_RECALL_MIN_DEN: 0.0638578, RECALL: 0.0638578, MAP: 0.0319080, MRR: 0.0867893, NDCG: 0.0538625, F1: 0.0294728, HIT_RATE: 0.1915735, ARHR: 0.0911749, RMSE: 0.9946854, NOVELTY: 0.0060007, AVERAGE_POPULARITY: 0.2890206, DIVERSITY_MEAN_INTER_LIST: 0.9833393, DIVERSITY_HERFINDAHL: 0.9983279, COVERAGE_ITEM: 0.4708840, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1586396, SHANNON_ENTROPY: 10.4432834, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 1069, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1161946, PRECISION: 0.0184098, PRECISION_RECALL_MIN_DEN: 0.0613661, RECALL: 0.0613661, MAP: 0.0308089, MRR: 0.0838600, NDCG: 0.0519360, F1: 0.0283228, HIT_RATE: 0.1840984, ARHR: 0.0880631, RMSE: 0.9973240, NOVELTY: 0.0059005, AVERAGE_POPULARITY: 0.3268748, DIVERSITY_MEAN_INTER_LIST: 0.9797551, DIVERSITY_HERFINDAHL: 0.9979695, COVERAGE_ITEM: 0.4426061, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1474699, SHANNON_ENTROPY: 10.1940742, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 60, 'shrink': 1303, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.964454292020886, 'tversky_beta': 0.07775792758643342} - results: ROC_AUC: 0.1080459, PRECISION: 0.0170940, PRECISION_RECALL_MIN_DEN: 0.0569799, RECALL: 0.0569799, MAP: 0.0286328, MRR: 0.0783740, NDCG: 0.0483078, F1: 0.0262984, HIT_RATE: 0.1709396, ARHR: 0.0820586, RMSE: 0.9917209, NOVELTY: 0.0055918, AVERAGE_POPULARITY: 0.4689635, DIVERSITY_MEAN_INTER_LIST: 0.9487096, DIVERSITY_HERFINDAHL: 0.9948651, COVERAGE_ITEM: 0.4399567, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1112107, SHANNON_ENTROPY: 9.2352476, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 560, 'shrink': 166, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9856674110397987, 'tversky_beta': 1.9911360645614475} - results: ROC_AUC: 0.1169201, PRECISION: 0.0183913, PRECISION_RECALL_MIN_DEN: 0.0613043, RECALL: 0.0613043, MAP: 0.0313076, MRR: 0.0854098, NDCG: 0.0524542, F1: 0.0282943, HIT_RATE: 0.1839130, ARHR: 0.0895812, RMSE: 0.9730383, NOVELTY: 0.0057296, AVERAGE_POPULARITY: 0.4522104, DIVERSITY_MEAN_INTER_LIST: 0.9392817, DIVERSITY_HERFINDAHL: 0.9939224, COVERAGE_ITEM: 0.6020005, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1370530, SHANNON_ENTROPY: 9.5014926, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1000, 'shrink': 1015, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1005049, PRECISION: 0.0158213, PRECISION_RECALL_MIN_DEN: 0.0527378, RECALL: 0.0527378, MAP: 0.0266796, MRR: 0.0737028, NDCG: 0.0450056, F1: 0.0243405, HIT_RATE: 0.1582134, ARHR: 0.0768174, RMSE: 0.9780678, NOVELTY: 0.0053263, AVERAGE_POPULARITY: 0.6124497, DIVERSITY_MEAN_INTER_LIST: 0.8511537, DIVERSITY_HERFINDAHL: 0.9851101, COVERAGE_ITEM: 0.3772371, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0737517, SHANNON_ENTROPY: 7.7230481, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 1000, 'shrink': 327, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.0977166702930845} - results: ROC_AUC: 0.1110167, PRECISION: 0.0174955, PRECISION_RECALL_MIN_DEN: 0.0583184, RECALL: 0.0583184, MAP: 0.0297013, MRR: 0.0814174, NDCG: 0.0498742, F1: 0.0269162, HIT_RATE: 0.1749552, ARHR: 0.0851860, RMSE: 0.9685405, NOVELTY: 0.0055464, AVERAGE_POPULARITY: 0.5088659, DIVERSITY_MEAN_INTER_LIST: 0.9148521, DIVERSITY_HERFINDAHL: 0.9914796, COVERAGE_ITEM: 0.4681265, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1022447, SHANNON_ENTROPY: 8.7653843, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 5, 'shrink': 578, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.1037857, PRECISION: 0.0164144, PRECISION_RECALL_MIN_DEN: 0.0547147, RECALL: 0.0547147, MAP: 0.0272012, MRR: 0.0749085, NDCG: 0.0461731, F1: 0.0252529, HIT_RATE: 0.1641441, ARHR: 0.0781995, RMSE: 0.9918738, NOVELTY: 0.0058331, AVERAGE_POPULARITY: 0.3509959, DIVERSITY_MEAN_INTER_LIST: 0.9758706, DIVERSITY_HERFINDAHL: 0.9975810, COVERAGE_ITEM: 0.5387402, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1505061, SHANNON_ENTROPY: 10.2249770, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1121230, PRECISION: 0.0179712, PRECISION_RECALL_MIN_DEN: 0.0599040, RECALL: 0.0599040, MAP: 0.0294324, MRR: 0.0801929, NDCG: 0.0500427, F1: 0.0276480, HIT_RATE: 0.1797121, ARHR: 0.0841766, RMSE: 0.9974491, NOVELTY: 0.0058338, AVERAGE_POPULARITY: 0.3568904, DIVERSITY_MEAN_INTER_LIST: 0.9758757, DIVERSITY_HERFINDAHL: 0.9975815, COVERAGE_ITEM: 0.4330360, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1404672, SHANNON_ENTROPY: 10.0062788, 
SearchBayesianSkopt: New best config found. Config 30: {'topK': 5, 'shrink': 202, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1274227, PRECISION: 0.0205041, PRECISION_RECALL_MIN_DEN: 0.0683470, RECALL: 0.0683470, MAP: 0.0337783, MRR: 0.0912697, NDCG: 0.0571570, F1: 0.0315448, HIT_RATE: 0.2050411, ARHR: 0.0961916, RMSE: 0.9946965, NOVELTY: 0.0061577, AVERAGE_POPULARITY: 0.2583088, DIVERSITY_MEAN_INTER_LIST: 0.9848912, DIVERSITY_HERFINDAHL: 0.9984830, COVERAGE_ITEM: 0.5877264, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1801017, SHANNON_ENTROPY: 10.8082107, 
SearchBayesianSkopt: New best config found. Config 31: {'topK': 5, 'shrink': 198, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1274226, PRECISION: 0.0205474, PRECISION_RECALL_MIN_DEN: 0.0684912, RECALL: 0.0684912, MAP: 0.0338260, MRR: 0.0913891, NDCG: 0.0572459, F1: 0.0316113, HIT_RATE: 0.2054735, ARHR: 0.0963197, RMSE: 0.9946651, NOVELTY: 0.0061638, AVERAGE_POPULARITY: 0.2570413, DIVERSITY_MEAN_INTER_LIST: 0.9849568, DIVERSITY_HERFINDAHL: 0.9984896, COVERAGE_ITEM: 0.5904839, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1813387, SHANNON_ENTROPY: 10.8222202, 
