SearchBayesianSkopt: New best config found. Config 0: {'topK': 698, 'shrink': 1373, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0278884, PRECISION: 0.0051793, PRECISION_RECALL_MIN_DEN: 0.0172643, RECALL: 0.0172643, MAP: 0.0050054, MRR: 0.0150161, NDCG: 0.0110415, F1: 0.0079681, HIT_RATE: 0.0517928, ARHR: 0.0150161, RMSE: 0.9272165, NOVELTY: 0.0049440, AVERAGE_POPULARITY: 0.7929652, DIVERSITY_MEAN_INTER_LIST: 0.5076175, DIVERSITY_HERFINDAHL: 0.9505595, COVERAGE_ITEM: 0.0030278, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3581464, SHANNON_ENTROPY: 4.6966526, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 993, 'shrink': 933, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0278884, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0050022, MRR: 0.0150066, NDCG: 0.0114291, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0150066, RMSE: 0.8976992, NOVELTY: 0.0049470, AVERAGE_POPULARITY: 0.7902546, DIVERSITY_MEAN_INTER_LIST: 0.5063299, DIVERSITY_HERFINDAHL: 0.9504313, COVERAGE_ITEM: 0.0031360, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3470322, SHANNON_ENTROPY: 4.6994896, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 75, 'shrink': 1065, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0531208, PRECISION: 0.0091633, PRECISION_RECALL_MIN_DEN: 0.0305445, RECALL: 0.0305445, MAP: 0.0091886, MRR: 0.0275659, NDCG: 0.0199895, F1: 0.0140975, HIT_RATE: 0.0916335, ARHR: 0.0275659, RMSE: 0.9615161, NOVELTY: 0.0050822, AVERAGE_POPULARITY: 0.6884250, DIVERSITY_MEAN_INTER_LIST: 0.7813705, DIVERSITY_HERFINDAHL: 0.9778257, COVERAGE_ITEM: 0.0095161, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2946722, SHANNON_ENTROPY: 6.0823547, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 970, 'shrink': 2, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0455954, PRECISION: 0.0079681, PRECISION_RECALL_MIN_DEN: 0.0265604, RECALL: 0.0265604, MAP: 0.0074327, MRR: 0.0222981, NDCG: 0.0167932, F1: 0.0122587, HIT_RATE: 0.0796813, ARHR: 0.0222981, RMSE: 0.6969776, NOVELTY: 0.0055914, AVERAGE_POPULARITY: 0.5132793, DIVERSITY_MEAN_INTER_LIST: 0.8336701, DIVERSITY_HERFINDAHL: 0.9830349, COVERAGE_ITEM: 0.0341173, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3002093, SHANNON_ENTROPY: 7.2209143, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 6, 'shrink': 1471, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0562196, PRECISION: 0.0119522, PRECISION_RECALL_MIN_DEN: 0.0398406, RECALL: 0.0398406, MAP: 0.0097030, MRR: 0.0263770, NDCG: 0.0230017, F1: 0.0183880, HIT_RATE: 0.1195219, ARHR: 0.0277430, RMSE: 0.9925793, NOVELTY: 0.0053621, AVERAGE_POPULARITY: 0.5133635, DIVERSITY_MEAN_INTER_LIST: 0.9190375, DIVERSITY_HERFINDAHL: 0.9915376, COVERAGE_ITEM: 0.0177345, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3971106, SHANNON_ENTROPY: 7.4238717, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0429394, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0104081, MRR: 0.0312243, NDCG: 0.0174139, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0312243, RMSE: 0.9666709, NOVELTY: 0.0067473, AVERAGE_POPULARITY: 0.0589595, DIVERSITY_MEAN_INTER_LIST: 0.9950375, DIVERSITY_HERFINDAHL: 0.9991073, COVERAGE_ITEM: 0.1043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7952063, SHANNON_ENTROPY: 10.6766623, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 980, 'shrink': 16, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0433820, PRECISION: 0.0079681, PRECISION_RECALL_MIN_DEN: 0.0265604, RECALL: 0.0265604, MAP: 0.0072172, MRR: 0.0216515, NDCG: 0.0165237, F1: 0.0122587, HIT_RATE: 0.0796813, ARHR: 0.0216515, RMSE: 0.7122406, NOVELTY: 0.0052428, AVERAGE_POPULARITY: 0.6298228, DIVERSITY_MEAN_INTER_LIST: 0.7599235, DIVERSITY_HERFINDAHL: 0.9756896, COVERAGE_ITEM: 0.0148148, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2296733, SHANNON_ENTROPY: 6.1779645, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 24, 'shrink': 6, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0661244, PRECISION: 0.0115538, PRECISION_RECALL_MIN_DEN: 0.0385126, RECALL: 0.0385126, MAP: 0.0151004, MRR: 0.0443053, NDCG: 0.0286580, F1: 0.0177751, HIT_RATE: 0.1155378, ARHR: 0.0448033, RMSE: 0.9404059, NOVELTY: 0.0066858, AVERAGE_POPULARITY: 0.1991004, DIVERSITY_MEAN_INTER_LIST: 0.9815586, DIVERSITY_HERFINDAHL: 0.9977648, COVERAGE_ITEM: 0.0780211, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6150936, SHANNON_ENTROPY: 9.8188295, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 11, 'shrink': 1467, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0588479, PRECISION: 0.0111554, PRECISION_RECALL_MIN_DEN: 0.0371846, RECALL: 0.0371846, MAP: 0.0096993, MRR: 0.0281019, NDCG: 0.0225156, F1: 0.0171621, HIT_RATE: 0.1115538, ARHR: 0.0285999, RMSE: 0.9896000, NOVELTY: 0.0052938, AVERAGE_POPULARITY: 0.5525724, DIVERSITY_MEAN_INTER_LIST: 0.9053291, DIVERSITY_HERFINDAHL: 0.9901722, COVERAGE_ITEM: 0.0159503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3763487, SHANNON_ENTROPY: 7.1980224, 
SearchBayesianSkopt: New best config found. Config 31: {'topK': 8, 'shrink': 13, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0891158, PRECISION: 0.0159363, PRECISION_RECALL_MIN_DEN: 0.0531208, RECALL: 0.0531208, MAP: 0.0202961, MRR: 0.0592946, NDCG: 0.0389903, F1: 0.0245173, HIT_RATE: 0.1593625, ARHR: 0.0600914, RMSE: 0.9635655, NOVELTY: 0.0065617, AVERAGE_POPULARITY: 0.1911648, DIVERSITY_MEAN_INTER_LIST: 0.9777339, DIVERSITY_HERFINDAHL: 0.9973839, COVERAGE_ITEM: 0.0668289, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5594205, SHANNON_ENTROPY: 9.5400353, 
SearchBayesianSkopt: New best config found. Config 32: {'topK': 10, 'shrink': 16, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0929615, PRECISION: 0.0167331, PRECISION_RECALL_MIN_DEN: 0.0557769, RECALL: 0.0557769, MAP: 0.0205148, MRR: 0.0594195, NDCG: 0.0399960, F1: 0.0257432, HIT_RATE: 0.1673307, ARHR: 0.0604819, RMSE: 0.9609088, NOVELTY: 0.0064122, AVERAGE_POPULARITY: 0.2218235, DIVERSITY_MEAN_INTER_LIST: 0.9744924, DIVERSITY_HERFINDAHL: 0.9970610, COVERAGE_ITEM: 0.0606650, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5266627, SHANNON_ENTROPY: 9.3420768, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 9, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0756972, PRECISION: 0.0119522, PRECISION_RECALL_MIN_DEN: 0.0398406, RECALL: 0.0398406, MAP: 0.0158440, MRR: 0.0475321, NDCG: 0.0302309, F1: 0.0183880, HIT_RATE: 0.1195219, ARHR: 0.0475321, RMSE: 0.9609089, NOVELTY: 0.0067076, AVERAGE_POPULARITY: 0.1410862, DIVERSITY_MEAN_INTER_LIST: 0.9854598, DIVERSITY_HERFINDAHL: 0.9981534, COVERAGE_ITEM: 0.0814815, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6465322, SHANNON_ENTROPY: 10.0038956, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 985, 'shrink': 13, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0460381, PRECISION: 0.0079681, PRECISION_RECALL_MIN_DEN: 0.0265604, RECALL: 0.0265604, MAP: 0.0078206, MRR: 0.0234617, NDCG: 0.0172223, F1: 0.0122587, HIT_RATE: 0.0796813, ARHR: 0.0234617, RMSE: 0.7087730, NOVELTY: 0.0052886, AVERAGE_POPULARITY: 0.6194165, DIVERSITY_MEAN_INTER_LIST: 0.7683378, DIVERSITY_HERFINDAHL: 0.9765277, COVERAGE_ITEM: 0.0164909, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2290576, SHANNON_ENTROPY: 6.2722257, 
