SearchBayesianSkopt: New best config found. Config 0: {'topK': 109, 'epochs': 1699, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 0.0018739214291795423, 'lambda_j': 1.3578721120987014e-12, 'learning_rate': 3.833266079381967e-05, 'alpha': 0.19270242188339512} - results: ROC_AUC: 0.0835097, PRECISION: 0.0135430, PRECISION_RECALL_MIN_DEN: 0.0451433, RECALL: 0.0451433, MAP: 0.0201908, MRR: 0.0579683, NDCG: 0.0361247, F1: 0.0208354, HIT_RATE: 0.1354299, ARHR: 0.0592522, RMSE: 0.9362509, NOVELTY: 0.0050854, AVERAGE_POPULARITY: 0.7027533, DIVERSITY_MEAN_INTER_LIST: 0.8093589, DIVERSITY_HERFINDAHL: 0.9809154, COVERAGE_ITEM: 0.0316842, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1239267, SHANNON_ENTROPY: 6.4607282, 
SearchBayesianSkopt: New best config found. Config 11: {'topK': 106, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 0.0032060752572518826, 'lambda_j': 9.762216062391558e-12, 'learning_rate': 6.598745868723347e-07, 'alpha': 0.023792318684992927} - results: ROC_AUC: 0.0844814, PRECISION: 0.0136698, PRECISION_RECALL_MIN_DEN: 0.0455660, RECALL: 0.0455660, MAP: 0.0207026, MRR: 0.0593669, NDCG: 0.0367875, F1: 0.0210305, HIT_RATE: 0.1366979, ARHR: 0.0607035, RMSE: 0.9981034, NOVELTY: 0.0050895, AVERAGE_POPULARITY: 0.7011060, DIVERSITY_MEAN_INTER_LIST: 0.8106071, DIVERSITY_HERFINDAHL: 0.9810402, COVERAGE_ITEM: 0.0323331, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1235342, SHANNON_ENTROPY: 6.4793245, 
SearchBayesianSkopt: New best config found. Config 12: {'topK': 51, 'epochs': 1199, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 3.0985003788059998e-12, 'lambda_j': 4.29953346911822e-10, 'learning_rate': 1.3572267153272216e-07, 'alpha': 0.17706448291112953} - results: ROC_AUC: 0.0867601, PRECISION: 0.0143546, PRECISION_RECALL_MIN_DEN: 0.0478485, RECALL: 0.0478485, MAP: 0.0212323, MRR: 0.0607405, NDCG: 0.0380438, F1: 0.0220839, HIT_RATE: 0.1435455, ARHR: 0.0621933, RMSE: 0.9998574, NOVELTY: 0.0051546, AVERAGE_POPULARITY: 0.6574106, DIVERSITY_MEAN_INTER_LIST: 0.8559512, DIVERSITY_HERFINDAHL: 0.9855734, COVERAGE_ITEM: 0.0379021, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1388438, SHANNON_ENTROPY: 6.8896220, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 859, 'epochs': 1499, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 7.395375939095491e-08, 'lambda_j': 0.00014628089186152974, 'learning_rate': 2.4806388600654193e-07, 'alpha': 0.39855950195996137} - results: ROC_AUC: 0.0718528, PRECISION: 0.0119452, PRECISION_RECALL_MIN_DEN: 0.0398174, RECALL: 0.0398174, MAP: 0.0175953, MRR: 0.0503535, NDCG: 0.0315860, F1: 0.0183773, HIT_RATE: 0.1194522, ARHR: 0.0515557, RMSE: 0.9982150, NOVELTY: 0.0049677, AVERAGE_POPULARITY: 0.7902556, DIVERSITY_MEAN_INTER_LIST: 0.6499732, DIVERSITY_HERFINDAHL: 0.9649808, COVERAGE_ITEM: 0.0152474, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1185731, SHANNON_ENTROPY: 5.4162454, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 303, 'epochs': 1199, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 1.5168551307168321e-09, 'lambda_j': 5.574240590044048e-08, 'learning_rate': 3.2599051240326094e-05, 'alpha': 0.43913361448736293} - results: ROC_AUC: 0.0765398, PRECISION: 0.0126300, PRECISION_RECALL_MIN_DEN: 0.0420999, RECALL: 0.0420999, MAP: 0.0185370, MRR: 0.0527201, NDCG: 0.0332777, F1: 0.0194307, HIT_RATE: 0.1262998, ARHR: 0.0541304, RMSE: 0.9362738, NOVELTY: 0.0050152, AVERAGE_POPULARITY: 0.7533191, DIVERSITY_MEAN_INTER_LIST: 0.7327641, DIVERSITY_HERFINDAHL: 0.9732578, COVERAGE_ITEM: 0.0230333, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1120604, SHANNON_ENTROPY: 5.8870556, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 890, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 2.0398965629061243e-10, 'lambda_j': 1.5485449326154354e-08, 'learning_rate': 7.911745456790503e-07, 'alpha': 0.1721090598835718} - results: ROC_AUC: 0.0725238, PRECISION: 0.0120467, PRECISION_RECALL_MIN_DEN: 0.0401555, RECALL: 0.0401555, MAP: 0.0177162, MRR: 0.0506653, NDCG: 0.0318236, F1: 0.0185333, HIT_RATE: 0.1204666, ARHR: 0.0518928, RMSE: 0.9953630, NOVELTY: 0.0049678, AVERAGE_POPULARITY: 0.7901233, DIVERSITY_MEAN_INTER_LIST: 0.6508679, DIVERSITY_HERFINDAHL: 0.9650703, COVERAGE_ITEM: 0.0150311, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1202683, SHANNON_ENTROPY: 5.4172299, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 169, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 0.003937551435031961, 'lambda_j': 4.1032538907434366e-07, 'learning_rate': 1.8572487878813007e-08, 'alpha': 0.019164255749736424} - results: ROC_AUC: 0.0809534, PRECISION: 0.0136444, PRECISION_RECALL_MIN_DEN: 0.0454814, RECALL: 0.0454814, MAP: 0.0196845, MRR: 0.0563199, NDCG: 0.0356140, F1: 0.0209914, HIT_RATE: 0.1364443, ARHR: 0.0576529, RMSE: 0.9999093, NOVELTY: 0.0050494, AVERAGE_POPULARITY: 0.7286822, DIVERSITY_MEAN_INTER_LIST: 0.7733908, DIVERSITY_HERFINDAHL: 0.9773195, COVERAGE_ITEM: 0.0275210, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1160662, SHANNON_ENTROPY: 6.1724848, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 674, 'epochs': 1699, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 0.008229534223999838, 'lambda_j': 0.025339344265241013, 'learning_rate': 3.7542690818993882e-06, 'alpha': 0.010085218414964172} - results: ROC_AUC: 0.0743185, PRECISION: 0.0122749, PRECISION_RECALL_MIN_DEN: 0.0409164, RECALL: 0.0409164, MAP: 0.0181332, MRR: 0.0518366, NDCG: 0.0325161, F1: 0.0188845, HIT_RATE: 0.1227492, ARHR: 0.0531041, RMSE: 0.9857259, NOVELTY: 0.0049779, AVERAGE_POPULARITY: 0.7815308, DIVERSITY_MEAN_INTER_LIST: 0.6721273, DIVERSITY_HERFINDAHL: 0.9671957, COVERAGE_ITEM: 0.0164909, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1183098, SHANNON_ENTROPY: 5.5226333, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 540, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 2.3573230572235918e-11, 'lambda_j': 1.1293766561078586e-06, 'learning_rate': 3.1244240383976513e-06, 'alpha': 0.2205049755821048} - results: ROC_AUC: 0.0732388, PRECISION: 0.0123510, PRECISION_RECALL_MIN_DEN: 0.0411700, RECALL: 0.0411700, MAP: 0.0179927, MRR: 0.0513432, NDCG: 0.0323939, F1: 0.0190015, HIT_RATE: 0.1235100, ARHR: 0.0526339, RMSE: 0.9900404, NOVELTY: 0.0049867, AVERAGE_POPULARITY: 0.7749988, DIVERSITY_MEAN_INTER_LIST: 0.6874909, DIVERSITY_HERFINDAHL: 0.9687317, COVERAGE_ITEM: 0.0186537, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1122603, SHANNON_ENTROPY: 5.6112885, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 130, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 3.568429169138397e-07, 'lambda_j': 2.189359594007117e-12, 'learning_rate': 1.561719381260678e-06, 'alpha': 0.3915873514668249} - results: ROC_AUC: 0.0818640, PRECISION: 0.0137712, PRECISION_RECALL_MIN_DEN: 0.0459041, RECALL: 0.0459041, MAP: 0.0198822, MRR: 0.0571166, NDCG: 0.0359951, F1: 0.0211865, HIT_RATE: 0.1377124, ARHR: 0.0583478, RMSE: 0.9932258, NOVELTY: 0.0050689, AVERAGE_POPULARITY: 0.7149116, DIVERSITY_MEAN_INTER_LIST: 0.7927262, DIVERSITY_HERFINDAHL: 0.9792525, COVERAGE_ITEM: 0.0295756, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1213521, SHANNON_ENTROPY: 6.3324518, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 620, 'epochs': 1499, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 1.6314841071697578e-09, 'lambda_j': 0.06762653744397225, 'learning_rate': 3.7251424144523126e-05, 'alpha': 0.8436529177581279} - results: ROC_AUC: 0.0735101, PRECISION: 0.0122749, PRECISION_RECALL_MIN_DEN: 0.0409164, RECALL: 0.0409164, MAP: 0.0181762, MRR: 0.0518613, NDCG: 0.0325081, F1: 0.0188845, HIT_RATE: 0.1227492, ARHR: 0.0531669, RMSE: 0.8468919, NOVELTY: 0.0049816, AVERAGE_POPULARITY: 0.7787677, DIVERSITY_MEAN_INTER_LIST: 0.6790989, DIVERSITY_HERFINDAHL: 0.9678927, COVERAGE_ITEM: 0.0174642, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1155231, SHANNON_ENTROPY: 5.5650687, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 125, 'epochs': 1199, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 4.475174937636933e-11, 'lambda_j': 2.7417551098785064e-06, 'learning_rate': 1.875032644648973e-06, 'alpha': 0.010844481123530236} - results: ROC_AUC: 0.0813414, PRECISION: 0.0135430, PRECISION_RECALL_MIN_DEN: 0.0451433, RECALL: 0.0451433, MAP: 0.0201982, MRR: 0.0579994, NDCG: 0.0360843, F1: 0.0208354, HIT_RATE: 0.1354299, ARHR: 0.0592758, RMSE: 0.9971194, NOVELTY: 0.0050752, AVERAGE_POPULARITY: 0.7106046, DIVERSITY_MEAN_INTER_LIST: 0.7974995, DIVERSITY_HERFINDAHL: 0.9797297, COVERAGE_ITEM: 0.0308191, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1208808, SHANNON_ENTROPY: 6.3788265, 
