SearchBayesianSkopt: New best config found. Config 0: {'topK': 730, 'shrink': 1798, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.789351849873612, 'tversky_beta': 1.1359428059758447} - results: ROC_AUC: 0.0218866, PRECISION: 0.0039069, PRECISION_RECALL_MIN_DEN: 0.0130231, RECALL: 0.0130231, MAP: 0.0043509, MRR: 0.0129413, NDCG: 0.0089304, F1: 0.0060107, HIT_RATE: 0.0390694, ARHR: 0.0129971, RMSE: 0.9994331, NOVELTY: 0.0058915, AVERAGE_POPULARITY: 0.3949449, DIVERSITY_MEAN_INTER_LIST: 0.9384812, DIVERSITY_HERFINDAHL: 0.9938275, COVERAGE_ITEM: 0.0918627, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2151396, SHANNON_ENTROPY: 8.5863577, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 58, 'shrink': 231, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9137782670195953, 'tversky_beta': 0.021575360900699673} - results: ROC_AUC: 0.0042191, PRECISION: 0.0006365, PRECISION_RECALL_MIN_DEN: 0.0021217, RECALL: 0.0021217, MAP: 0.0009681, MRR: 0.0029042, NDCG: 0.0017409, F1: 0.0009793, HIT_RATE: 0.0063652, ARHR: 0.0029042, RMSE: 0.9998806, NOVELTY: 0.0064604, AVERAGE_POPULARITY: 0.0972972, DIVERSITY_MEAN_INTER_LIST: 0.8576731, DIVERSITY_HERFINDAHL: 0.9857485, COVERAGE_ITEM: 0.0744526, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3815145, SHANNON_ENTROPY: 8.4680240, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 2000, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0347344, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0072423, MRR: 0.0210695, NDCG: 0.0151899, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0213983, RMSE: 0.9980375, NOVELTY: 0.0053670, AVERAGE_POPULARITY: 0.6206648, DIVERSITY_MEAN_INTER_LIST: 0.7823691, DIVERSITY_HERFINDAHL: 0.9782197, COVERAGE_ITEM: 0.0670992, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1234870, SHANNON_ENTROPY: 6.9191378, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 2000, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0354584, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0074604, MRR: 0.0216375, NDCG: 0.0154219, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0220094, RMSE: 0.9980544, NOVELTY: 0.0053275, AVERAGE_POPULARITY: 0.6304800, DIVERSITY_MEAN_INTER_LIST: 0.7770610, DIVERSITY_HERFINDAHL: 0.9776890, COVERAGE_ITEM: 0.0385510, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1623591, SHANNON_ENTROPY: 6.7464900, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 1982, 'shrink': 1749, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.14004280797939653, 'tversky_beta': 0.006373959792389307} - results: ROC_AUC: 0.0359157, PRECISION: 0.0067384, PRECISION_RECALL_MIN_DEN: 0.0224612, RECALL: 0.0224612, MAP: 0.0077496, MRR: 0.0224678, NDCG: 0.0155265, F1: 0.0103667, HIT_RATE: 0.0673837, ARHR: 0.0228582, RMSE: 0.9977864, NOVELTY: 0.0053318, AVERAGE_POPULARITY: 0.6291821, DIVERSITY_MEAN_INTER_LIST: 0.7767698, DIVERSITY_HERFINDAHL: 0.9776599, COVERAGE_ITEM: 0.0395783, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1592121, SHANNON_ENTROPY: 6.7516826, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 31, 'shrink': 1965, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.067232842911106, 'tversky_beta': 1.9305380472629208} - results: ROC_AUC: 0.0019998, PRECISION: 0.0003731, PRECISION_RECALL_MIN_DEN: 0.0012438, RECALL: 0.0012438, MAP: 0.0004096, MRR: 0.0012287, NDCG: 0.0008464, F1: 0.0005741, HIT_RATE: 0.0037313, ARHR: 0.0012287, RMSE: 0.9999956, NOVELTY: 0.0066175, AVERAGE_POPULARITY: 0.0693359, DIVERSITY_MEAN_INTER_LIST: 0.8340247, DIVERSITY_HERFINDAHL: 0.9833842, COVERAGE_ITEM: 0.1049473, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3311537, SHANNON_ENTROPY: 8.5203743, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 1990, 'shrink': 139, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.14748970778222284, 'tversky_beta': 0.08637238390008385} - results: ROC_AUC: 0.0364492, PRECISION: 0.0068920, PRECISION_RECALL_MIN_DEN: 0.0229734, RECALL: 0.0229734, MAP: 0.0076959, MRR: 0.0223193, NDCG: 0.0156383, F1: 0.0106031, HIT_RATE: 0.0689201, ARHR: 0.0227035, RMSE: 0.9733199, NOVELTY: 0.0053285, AVERAGE_POPULARITY: 0.6299964, DIVERSITY_MEAN_INTER_LIST: 0.7763371, DIVERSITY_HERFINDAHL: 0.9776167, COVERAGE_ITEM: 0.0389294, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1610385, SHANNON_ENTROPY: 6.7442095, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1999, 'shrink': 17, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.002963142566053457, 'tversky_beta': 0.43060429332253747} - results: ROC_AUC: 0.0426071, PRECISION: 0.0081870, PRECISION_RECALL_MIN_DEN: 0.0272900, RECALL: 0.0272900, MAP: 0.0091229, MRR: 0.0262116, NDCG: 0.0185071, F1: 0.0125954, HIT_RATE: 0.0818701, ARHR: 0.0267902, RMSE: 0.8627634, NOVELTY: 0.0051417, AVERAGE_POPULARITY: 0.7187636, DIVERSITY_MEAN_INTER_LIST: 0.7149118, DIVERSITY_HERFINDAHL: 0.9714755, COVERAGE_ITEM: 0.0273047, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1220854, SHANNON_ENTROPY: 6.0498058, 
SearchBayesianSkopt: New best config found. Config 24: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0449377, PRECISION: 0.0086260, PRECISION_RECALL_MIN_DEN: 0.0287533, RECALL: 0.0287533, MAP: 0.0097729, MRR: 0.0284413, NDCG: 0.0197169, F1: 0.0132708, HIT_RATE: 0.0862599, ARHR: 0.0288799, RMSE: 11.3795440, NOVELTY: 0.0049101, AVERAGE_POPULARITY: 0.8557607, DIVERSITY_MEAN_INTER_LIST: 0.4575164, DIVERSITY_HERFINDAHL: 0.9457416, COVERAGE_ITEM: 0.0029197, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3304901, SHANNON_ENTROPY: 4.5161670, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 1926, 'shrink': 1994, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.870338620919703, 'tversky_beta': 0.041668992192887895} - results: ROC_AUC: 0.0359523, PRECISION: 0.0066945, PRECISION_RECALL_MIN_DEN: 0.0223149, RECALL: 0.0223149, MAP: 0.0079096, MRR: 0.0228741, NDCG: 0.0156401, F1: 0.0102992, HIT_RATE: 0.0669447, ARHR: 0.0233015, RMSE: 0.9981400, NOVELTY: 0.0053500, AVERAGE_POPULARITY: 0.6227201, DIVERSITY_MEAN_INTER_LIST: 0.7846045, DIVERSITY_HERFINDAHL: 0.9784432, COVERAGE_ITEM: 0.0390916, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1664050, SHANNON_ENTROPY: 6.8067856, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0449377, PRECISION: 0.0086260, PRECISION_RECALL_MIN_DEN: 0.0287533, RECALL: 0.0287533, MAP: 0.0097729, MRR: 0.0284413, NDCG: 0.0197169, F1: 0.0132708, HIT_RATE: 0.0862599, ARHR: 0.0288799, RMSE: 11.3795440, NOVELTY: 0.0049101, AVERAGE_POPULARITY: 0.8557607, DIVERSITY_MEAN_INTER_LIST: 0.4575164, DIVERSITY_HERFINDAHL: 0.9457416, COVERAGE_ITEM: 0.0029197, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3304901, SHANNON_ENTROPY: 4.5161670, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0405021, PRECISION: 0.0076163, PRECISION_RECALL_MIN_DEN: 0.0253878, RECALL: 0.0253878, MAP: 0.0085398, MRR: 0.0248466, NDCG: 0.0173303, F1: 0.0117174, HIT_RATE: 0.0761633, ARHR: 0.0252331, RMSE: 0.8657655, NOVELTY: 0.0051155, AVERAGE_POPULARITY: 0.7185666, DIVERSITY_MEAN_INTER_LIST: 0.7265495, DIVERSITY_HERFINDAHL: 0.9726390, COVERAGE_ITEM: 0.0242768, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1269012, SHANNON_ENTROPY: 6.0122892, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0449377, PRECISION: 0.0086260, PRECISION_RECALL_MIN_DEN: 0.0287533, RECALL: 0.0287533, MAP: 0.0097729, MRR: 0.0284413, NDCG: 0.0197169, F1: 0.0132708, HIT_RATE: 0.0862599, ARHR: 0.0288799, RMSE: 11.3795440, NOVELTY: 0.0049101, AVERAGE_POPULARITY: 0.8557607, DIVERSITY_MEAN_INTER_LIST: 0.4575164, DIVERSITY_HERFINDAHL: 0.9457416, COVERAGE_ITEM: 0.0029197, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3304901, SHANNON_ENTROPY: 4.5161670, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1984, 'shrink': 1846, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9297987373743788, 'tversky_beta': 1.9756893714133676} - results: ROC_AUC: 0.0357800, PRECISION: 0.0069798, PRECISION_RECALL_MIN_DEN: 0.0232660, RECALL: 0.0232660, MAP: 0.0075426, MRR: 0.0218018, NDCG: 0.0155473, F1: 0.0107382, HIT_RATE: 0.0697981, ARHR: 0.0222148, RMSE: 0.9979193, NOVELTY: 0.0053303, AVERAGE_POPULARITY: 0.6296355, DIVERSITY_MEAN_INTER_LIST: 0.7777065, DIVERSITY_HERFINDAHL: 0.9777536, COVERAGE_ITEM: 0.0390376, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1613895, SHANNON_ENTROPY: 6.7533860, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1965, 'shrink': 1892, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0419431882549759, 'tversky_beta': 0.0014086609146928277} - results: ROC_AUC: 0.0361916, PRECISION: 0.0068481, PRECISION_RECALL_MIN_DEN: 0.0228270, RECALL: 0.0228270, MAP: 0.0078808, MRR: 0.0227578, NDCG: 0.0157673, F1: 0.0105356, HIT_RATE: 0.0684811, ARHR: 0.0232001, RMSE: 0.9979731, NOVELTY: 0.0053380, AVERAGE_POPULARITY: 0.6270843, DIVERSITY_MEAN_INTER_LIST: 0.7779504, DIVERSITY_HERFINDAHL: 0.9777780, COVERAGE_ITEM: 0.0393079, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1608689, SHANNON_ENTROPY: 6.7612445, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0449377, PRECISION: 0.0086260, PRECISION_RECALL_MIN_DEN: 0.0287533, RECALL: 0.0287533, MAP: 0.0097729, MRR: 0.0284413, NDCG: 0.0197169, F1: 0.0132708, HIT_RATE: 0.0862599, ARHR: 0.0288799, RMSE: 11.3795440, NOVELTY: 0.0049101, AVERAGE_POPULARITY: 0.8557607, DIVERSITY_MEAN_INTER_LIST: 0.4575164, DIVERSITY_HERFINDAHL: 0.9457416, COVERAGE_ITEM: 0.0029197, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3304901, SHANNON_ENTROPY: 4.5161670, 
