SearchBayesianSkopt: New best config found. Config 0: {'topK': 1686, 'shrink': 1850, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3964003116915644, 'tversky_beta': 1.2178073569952288} - results: ROC_AUC: 0.0782544, PRECISION: 0.0137024, PRECISION_RECALL_MIN_DEN: 0.0456745, RECALL: 0.0456745, MAP: 0.0184839, MRR: 0.0522268, NDCG: 0.0343021, F1: 0.0210805, HIT_RATE: 0.1370235, ARHR: 0.0538166, RMSE: 0.9588997, NOVELTY: 0.0052560, AVERAGE_POPULARITY: 0.5884736, DIVERSITY_MEAN_INTER_LIST: 0.8969395, DIVERSITY_HERFINDAHL: 0.9896884, COVERAGE_ITEM: 0.0837524, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1154823, SHANNON_ENTROPY: 7.6399159, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 1651, 'shrink': 220, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0621110211584213, 'tversky_beta': 0.9003430873119231} - results: ROC_AUC: 0.0782682, PRECISION: 0.0137580, PRECISION_RECALL_MIN_DEN: 0.0458598, RECALL: 0.0458598, MAP: 0.0184930, MRR: 0.0522428, NDCG: 0.0343660, F1: 0.0211661, HIT_RATE: 0.1375795, ARHR: 0.0538391, RMSE: 0.9296695, NOVELTY: 0.0052547, AVERAGE_POPULARITY: 0.5882758, DIVERSITY_MEAN_INTER_LIST: 0.8977682, DIVERSITY_HERFINDAHL: 0.9897713, COVERAGE_ITEM: 0.0825088, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1157682, SHANNON_ENTROPY: 7.6320484, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0044785, PRECISION: 0.0007413, PRECISION_RECALL_MIN_DEN: 0.0024711, RECALL: 0.0024711, MAP: 0.0010541, MRR: 0.0029622, NDCG: 0.0019149, F1: 0.0011405, HIT_RATE: 0.0074134, ARHR: 0.0030623, RMSE: 1.0217368, NOVELTY: 0.0074602, AVERAGE_POPULARITY: 0.0386792, DIVERSITY_MEAN_INTER_LIST: 0.5835297, DIVERSITY_HERFINDAHL: 0.9583494, COVERAGE_ITEM: 0.4521763, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1425040, SHANNON_ENTROPY: 7.0085294, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1124, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0781607, PRECISION: 0.0137580, PRECISION_RECALL_MIN_DEN: 0.0458598, RECALL: 0.0458598, MAP: 0.0184915, MRR: 0.0521869, NDCG: 0.0343564, F1: 0.0211661, HIT_RATE: 0.1375795, ARHR: 0.0538104, RMSE: 0.9700053, NOVELTY: 0.0053304, AVERAGE_POPULARITY: 0.5488925, DIVERSITY_MEAN_INTER_LIST: 0.9219922, DIVERSITY_HERFINDAHL: 0.9921935, COVERAGE_ITEM: 0.1160854, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1107628, SHANNON_ENTROPY: 8.0377588, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0749859, PRECISION: 0.0132699, PRECISION_RECALL_MIN_DEN: 0.0442330, RECALL: 0.0442330, MAP: 0.0175975, MRR: 0.0498280, NDCG: 0.0329135, F1: 0.0204152, HIT_RATE: 0.1326991, ARHR: 0.0513068, RMSE: 0.8850840, NOVELTY: 0.0051735, AVERAGE_POPULARITY: 0.6349095, DIVERSITY_MEAN_INTER_LIST: 0.8603496, DIVERSITY_HERFINDAHL: 0.9860296, COVERAGE_ITEM: 0.0605569, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1103868, SHANNON_ENTROPY: 7.1342693, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 1123, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0761258, PRECISION: 0.0132143, PRECISION_RECALL_MIN_DEN: 0.0440477, RECALL: 0.0440477, MAP: 0.0178880, MRR: 0.0505841, NDCG: 0.0331610, F1: 0.0203297, HIT_RATE: 0.1321431, ARHR: 0.0521103, RMSE: 0.9714989, NOVELTY: 0.0053516, AVERAGE_POPULARITY: 0.5388016, DIVERSITY_MEAN_INTER_LIST: 0.9267532, DIVERSITY_HERFINDAHL: 0.9926696, COVERAGE_ITEM: 0.1225196, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1112785, SHANNON_ENTROPY: 8.1292423, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1992, 'shrink': 1594, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.035059369687090454, 'tversky_beta': 1.9958819805218893} - results: ROC_AUC: 0.0775275, PRECISION: 0.0136159, PRECISION_RECALL_MIN_DEN: 0.0453862, RECALL: 0.0453862, MAP: 0.0184724, MRR: 0.0521335, NDCG: 0.0341794, F1: 0.0209475, HIT_RATE: 0.1361586, ARHR: 0.0537601, RMSE: 0.9470194, NOVELTY: 0.0052273, AVERAGE_POPULARITY: 0.6053578, DIVERSITY_MEAN_INTER_LIST: 0.8835298, DIVERSITY_HERFINDAHL: 0.9883475, COVERAGE_ITEM: 0.0771560, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1130713, SHANNON_ENTROPY: 7.4769005, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 1236, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0546023, PRECISION: 0.0093532, PRECISION_RECALL_MIN_DEN: 0.0311773, RECALL: 0.0311773, MAP: 0.0132539, MRR: 0.0373070, NDCG: 0.0240619, F1: 0.0143895, HIT_RATE: 0.0935318, ARHR: 0.0385197, RMSE: 1.3815666, NOVELTY: 0.0056468, AVERAGE_POPULARITY: 0.4546258, DIVERSITY_MEAN_INTER_LIST: 0.9323569, DIVERSITY_HERFINDAHL: 0.9932299, COVERAGE_ITEM: 0.2984590, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1182455, SHANNON_ENTROPY: 8.8770791, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0099638, PRECISION: 0.0017174, PRECISION_RECALL_MIN_DEN: 0.0057248, RECALL: 0.0057248, MAP: 0.0020484, MRR: 0.0059554, NDCG: 0.0040551, F1: 0.0026422, HIT_RATE: 0.0171743, ARHR: 0.0060503, RMSE: 0.9997616, NOVELTY: 0.0072659, AVERAGE_POPULARITY: 0.0795476, DIVERSITY_MEAN_INTER_LIST: 0.8050587, DIVERSITY_HERFINDAHL: 0.9805009, COVERAGE_ITEM: 0.5327386, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2184381, SHANNON_ENTROPY: 9.1607884, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1989, 'shrink': 1583, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.09367512213473009, 'tversky_beta': 0.13119497105742609} - results: ROC_AUC: 0.0774019, PRECISION: 0.0135417, PRECISION_RECALL_MIN_DEN: 0.0451391, RECALL: 0.0451391, MAP: 0.0182980, MRR: 0.0516605, NDCG: 0.0339273, F1: 0.0208334, HIT_RATE: 0.1354173, ARHR: 0.0532624, RMSE: 0.9453542, NOVELTY: 0.0052263, AVERAGE_POPULARITY: 0.6056907, DIVERSITY_MEAN_INTER_LIST: 0.8832578, DIVERSITY_HERFINDAHL: 0.9883203, COVERAGE_ITEM: 0.0757502, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1141002, SHANNON_ENTROPY: 7.4693908, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 2000, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0759395, PRECISION: 0.0132637, PRECISION_RECALL_MIN_DEN: 0.0442124, RECALL: 0.0442124, MAP: 0.0178450, MRR: 0.0506052, NDCG: 0.0331881, F1: 0.0204057, HIT_RATE: 0.1326373, ARHR: 0.0520585, RMSE: 0.9568963, NOVELTY: 0.0052308, AVERAGE_POPULARITY: 0.6034094, DIVERSITY_MEAN_INTER_LIST: 0.8852739, DIVERSITY_HERFINDAHL: 0.9885219, COVERAGE_ITEM: 0.0852122, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1025618, SHANNON_ENTROPY: 7.4793631, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 934, 'shrink': 1872, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9527729224256973, 'tversky_beta': 0.06212476811328839} - results: ROC_AUC: 0.0777284, PRECISION: 0.0134182, PRECISION_RECALL_MIN_DEN: 0.0447273, RECALL: 0.0447273, MAP: 0.0182494, MRR: 0.0514782, NDCG: 0.0337503, F1: 0.0206433, HIT_RATE: 0.1341818, ARHR: 0.0530917, RMSE: 0.9732952, NOVELTY: 0.0053635, AVERAGE_POPULARITY: 0.5321736, DIVERSITY_MEAN_INTER_LIST: 0.9302775, DIVERSITY_HERFINDAHL: 0.9930220, COVERAGE_ITEM: 0.1233847, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1152068, SHANNON_ENTROPY: 8.1902341, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 2000, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0759395, PRECISION: 0.0132637, PRECISION_RECALL_MIN_DEN: 0.0442124, RECALL: 0.0442124, MAP: 0.0178450, MRR: 0.0506052, NDCG: 0.0331881, F1: 0.0204057, HIT_RATE: 0.1326373, ARHR: 0.0520585, RMSE: 0.9568963, NOVELTY: 0.0052308, AVERAGE_POPULARITY: 0.6034094, DIVERSITY_MEAN_INTER_LIST: 0.8852739, DIVERSITY_HERFINDAHL: 0.9885219, COVERAGE_ITEM: 0.0852122, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1025618, SHANNON_ENTROPY: 7.4793631, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1992, 'shrink': 389, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.003462721149247284, 'tversky_beta': 0.16166372900266904} - results: ROC_AUC: 0.0774688, PRECISION: 0.0136035, PRECISION_RECALL_MIN_DEN: 0.0453450, RECALL: 0.0453450, MAP: 0.0183432, MRR: 0.0518016, NDCG: 0.0340384, F1: 0.0209285, HIT_RATE: 0.1360351, ARHR: 0.0534008, RMSE: 0.9490181, NOVELTY: 0.0052260, AVERAGE_POPULARITY: 0.6058642, DIVERSITY_MEAN_INTER_LIST: 0.8830968, DIVERSITY_HERFINDAHL: 0.9883042, COVERAGE_ITEM: 0.0759124, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1137772, SHANNON_ENTROPY: 7.4680316, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1150, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0762643, PRECISION: 0.0133193, PRECISION_RECALL_MIN_DEN: 0.0443978, RECALL: 0.0443978, MAP: 0.0179868, MRR: 0.0508203, NDCG: 0.0333655, F1: 0.0204913, HIT_RATE: 0.1331933, ARHR: 0.0523761, RMSE: 0.9709896, NOVELTY: 0.0053461, AVERAGE_POPULARITY: 0.5415169, DIVERSITY_MEAN_INTER_LIST: 0.9254553, DIVERSITY_HERFINDAHL: 0.9925398, COVERAGE_ITEM: 0.1208435, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1107489, SHANNON_ENTROPY: 8.1026157, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 852, 'shrink': 69, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9094865480261007, 'tversky_beta': 0.009989592848810293} - results: ROC_AUC: 0.0768193, PRECISION: 0.0131834, PRECISION_RECALL_MIN_DEN: 0.0439447, RECALL: 0.0439447, MAP: 0.0181189, MRR: 0.0510944, NDCG: 0.0333584, F1: 0.0202822, HIT_RATE: 0.1318342, ARHR: 0.0527080, RMSE: 1.0018485, NOVELTY: 0.0053881, AVERAGE_POPULARITY: 0.5179892, DIVERSITY_MEAN_INTER_LIST: 0.9365523, DIVERSITY_HERFINDAHL: 0.9936494, COVERAGE_ITEM: 0.1254934, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1190035, SHANNON_ENTROPY: 8.2857955, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1243, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0759520, PRECISION: 0.0133996, PRECISION_RECALL_MIN_DEN: 0.0446655, RECALL: 0.0446655, MAP: 0.0178957, MRR: 0.0505718, NDCG: 0.0333553, F1: 0.0206148, HIT_RATE: 0.1339964, ARHR: 0.0521154, RMSE: 0.9672647, NOVELTY: 0.0053277, AVERAGE_POPULARITY: 0.5509195, DIVERSITY_MEAN_INTER_LIST: 0.9203756, DIVERSITY_HERFINDAHL: 0.9920319, COVERAGE_ITEM: 0.1157069, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1085864, SHANNON_ENTROPY: 8.0108159, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 732, 'shrink': 1670, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.01784594805285678, 'tversky_beta': 1.985047784659404} - results: ROC_AUC: 0.0768877, PRECISION: 0.0133317, PRECISION_RECALL_MIN_DEN: 0.0444390, RECALL: 0.0444390, MAP: 0.0180888, MRR: 0.0511792, NDCG: 0.0335041, F1: 0.0205103, HIT_RATE: 0.1333169, ARHR: 0.0527016, RMSE: 0.9752729, NOVELTY: 0.0054119, AVERAGE_POPULARITY: 0.5109504, DIVERSITY_MEAN_INTER_LIST: 0.9392832, DIVERSITY_HERFINDAHL: 0.9939225, COVERAGE_ITEM: 0.1494458, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1141496, SHANNON_ENTROPY: 8.4227606, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 1997, 'shrink': 306, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.014207391734318179, 'tversky_beta': 0.16146608020799305} - results: ROC_AUC: 0.0774409, PRECISION: 0.0135356, PRECISION_RECALL_MIN_DEN: 0.0451185, RECALL: 0.0451185, MAP: 0.0183395, MRR: 0.0517775, NDCG: 0.0339635, F1: 0.0208239, HIT_RATE: 0.1353555, ARHR: 0.0533828, RMSE: 0.9776061, NOVELTY: 0.0052256, AVERAGE_POPULARITY: 0.6061038, DIVERSITY_MEAN_INTER_LIST: 0.8829268, DIVERSITY_HERFINDAHL: 0.9882872, COVERAGE_ITEM: 0.0754258, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1142322, SHANNON_ENTROPY: 7.4649437, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 723, 'shrink': 1983, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9433787098226887, 'tversky_beta': 1.9589818100531105} - results: ROC_AUC: 0.0764810, PRECISION: 0.0131896, PRECISION_RECALL_MIN_DEN: 0.0439653, RECALL: 0.0439653, MAP: 0.0182229, MRR: 0.0515146, NDCG: 0.0334808, F1: 0.0202917, HIT_RATE: 0.1318960, ARHR: 0.0530702, RMSE: 0.9797595, NOVELTY: 0.0054145, AVERAGE_POPULARITY: 0.5091974, DIVERSITY_MEAN_INTER_LIST: 0.9400385, DIVERSITY_HERFINDAHL: 0.9939980, COVERAGE_ITEM: 0.1468505, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1157531, SHANNON_ENTROPY: 8.4298408, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1996, 'shrink': 1988, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.11987222027170666, 'tversky_beta': 1.7452771190035525} - results: ROC_AUC: 0.0774854, PRECISION: 0.0135479, PRECISION_RECALL_MIN_DEN: 0.0451597, RECALL: 0.0451597, MAP: 0.0183773, MRR: 0.0518720, NDCG: 0.0340128, F1: 0.0208429, HIT_RATE: 0.1354791, ARHR: 0.0534862, RMSE: 0.9546397, NOVELTY: 0.0052263, AVERAGE_POPULARITY: 0.6058142, DIVERSITY_MEAN_INTER_LIST: 0.8831474, DIVERSITY_HERFINDAHL: 0.9883093, COVERAGE_ITEM: 0.0758043, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1141359, SHANNON_ENTROPY: 7.4689643, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 2000, 'shrink': 2000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0776120, PRECISION: 0.0135603, PRECISION_RECALL_MIN_DEN: 0.0452009, RECALL: 0.0452009, MAP: 0.0183729, MRR: 0.0519079, NDCG: 0.0340309, F1: 0.0208619, HIT_RATE: 0.1356026, ARHR: 0.0534981, RMSE: 0.9577889, NOVELTY: 0.0052265, AVERAGE_POPULARITY: 0.6054425, DIVERSITY_MEAN_INTER_LIST: 0.8836561, DIVERSITY_HERFINDAHL: 0.9883602, COVERAGE_ITEM: 0.0754258, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1145222, SHANNON_ENTROPY: 7.4707023, 
