SearchBayesianSkopt: New best config found. Config 0: {'topK': 746, 'shrink': 921, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0241840, PRECISION: 0.0039440, PRECISION_RECALL_MIN_DEN: 0.0394397, RECALL: 0.0394397, MAP: 0.0160747, MRR: 0.0160747, NDCG: 0.0214853, F1: 0.0071709, HIT_RATE: 0.0394397, ARHR: 0.0160747, RMSE: 0.9417169, NOVELTY: 0.0145780, AVERAGE_POPULARITY: 0.8087320, DIVERSITY_MEAN_INTER_LIST: 0.5776555, DIVERSITY_HERFINDAHL: 0.9577549, COVERAGE_ITEM: 0.0345271, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1276459, SHANNON_ENTROPY: 5.1300413, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 243, 'shrink': 724, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0270099, PRECISION: 0.0043679, PRECISION_RECALL_MIN_DEN: 0.0436786, RECALL: 0.0436786, MAP: 0.0178369, MRR: 0.0178369, NDCG: 0.0238239, F1: 0.0079416, HIT_RATE: 0.0436786, ARHR: 0.0178369, RMSE: 0.9486920, NOVELTY: 0.0148007, AVERAGE_POPULARITY: 0.7486279, DIVERSITY_MEAN_INTER_LIST: 0.7326167, DIVERSITY_HERFINDAHL: 0.9732482, COVERAGE_ITEM: 0.0732295, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1097096, SHANNON_ENTROPY: 5.9440271, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 69, 'shrink': 960, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0310235, PRECISION: 0.0048286, PRECISION_RECALL_MIN_DEN: 0.0482860, RECALL: 0.0482860, MAP: 0.0205320, MRR: 0.0205320, NDCG: 0.0270075, F1: 0.0087793, HIT_RATE: 0.0482860, ARHR: 0.0205320, RMSE: 0.9742749, NOVELTY: 0.0151660, AVERAGE_POPULARITY: 0.6626687, DIVERSITY_MEAN_INTER_LIST: 0.8512379, DIVERSITY_HERFINDAHL: 0.9851081, COVERAGE_ITEM: 0.1222097, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1318165, SHANNON_ENTROPY: 6.9121582, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 396, 'shrink': 816, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0259041, PRECISION: 0.0041836, PRECISION_RECALL_MIN_DEN: 0.0418356, RECALL: 0.0418356, MAP: 0.0173477, MRR: 0.0173477, NDCG: 0.0230176, F1: 0.0076065, HIT_RATE: 0.0418356, ARHR: 0.0173477, RMSE: 0.9452327, NOVELTY: 0.0146812, AVERAGE_POPULARITY: 0.7798253, DIVERSITY_MEAN_INTER_LIST: 0.6651938, DIVERSITY_HERFINDAHL: 0.9665071, COVERAGE_ITEM: 0.0533162, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1121308, SHANNON_ENTROPY: 5.5471774, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 496, 'shrink': 780, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0254741, PRECISION: 0.0041467, PRECISION_RECALL_MIN_DEN: 0.0414670, RECALL: 0.0414670, MAP: 0.0167039, MRR: 0.0167039, NDCG: 0.0224481, F1: 0.0075395, HIT_RATE: 0.0414670, ARHR: 0.0167039, RMSE: 0.9400799, NOVELTY: 0.0146496, AVERAGE_POPULARITY: 0.7883755, DIVERSITY_MEAN_INTER_LIST: 0.6400923, DIVERSITY_HERFINDAHL: 0.9639974, COVERAGE_ITEM: 0.0476955, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1139589, SHANNON_ENTROPY: 5.4174858, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 286, 'shrink': 288, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0313102, PRECISION: 0.0048839, PRECISION_RECALL_MIN_DEN: 0.0488389, RECALL: 0.0488389, MAP: 0.0209838, MRR: 0.0209838, NDCG: 0.0274804, F1: 0.0088798, HIT_RATE: 0.0488389, ARHR: 0.0209838, RMSE: 0.9106606, NOVELTY: 0.0149484, AVERAGE_POPULARITY: 0.7121626, DIVERSITY_MEAN_INTER_LIST: 0.7859689, DIVERSITY_HERFINDAHL: 0.9785824, COVERAGE_ITEM: 0.0929822, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1151085, SHANNON_ENTROPY: 6.3334422, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 109, 'shrink': 688, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0293853, PRECISION: 0.0045890, PRECISION_RECALL_MIN_DEN: 0.0458902, RECALL: 0.0458902, MAP: 0.0199104, MRR: 0.0199104, NDCG: 0.0259593, F1: 0.0083437, HIT_RATE: 0.0458902, ARHR: 0.0199104, RMSE: 0.9608921, NOVELTY: 0.0150572, AVERAGE_POPULARITY: 0.6869757, DIVERSITY_MEAN_INTER_LIST: 0.8251602, DIVERSITY_HERFINDAHL: 0.9825008, COVERAGE_ITEM: 0.1077565, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1241162, SHANNON_ENTROPY: 6.6492143, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 245, 'shrink': 406, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0298153, PRECISION: 0.0046259, PRECISION_RECALL_MIN_DEN: 0.0462588, RECALL: 0.0462588, MAP: 0.0194237, MRR: 0.0194237, NDCG: 0.0256911, F1: 0.0084107, HIT_RATE: 0.0462588, ARHR: 0.0194237, RMSE: 0.9279014, NOVELTY: 0.0149070, AVERAGE_POPULARITY: 0.7219856, DIVERSITY_MEAN_INTER_LIST: 0.7742128, DIVERSITY_HERFINDAHL: 0.9774070, COVERAGE_ITEM: 0.0870403, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1144563, SHANNON_ENTROPY: 6.2381104, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 874, 'shrink': 789, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0238563, PRECISION: 0.0038334, PRECISION_RECALL_MIN_DEN: 0.0383339, RECALL: 0.0383339, MAP: 0.0158096, MRR: 0.0158096, NDCG: 0.0210374, F1: 0.0069698, HIT_RATE: 0.0383339, ARHR: 0.0158096, RMSE: 0.9330195, NOVELTY: 0.0145785, AVERAGE_POPULARITY: 0.8085847, DIVERSITY_MEAN_INTER_LIST: 0.5768998, DIVERSITY_HERFINDAHL: 0.9576793, COVERAGE_ITEM: 0.0345271, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1268503, SHANNON_ENTROPY: 5.1226156, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 325, 'shrink': 376, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0299791, PRECISION: 0.0046627, PRECISION_RECALL_MIN_DEN: 0.0466273, RECALL: 0.0466273, MAP: 0.0200072, MRR: 0.0200072, NDCG: 0.0262087, F1: 0.0084777, HIT_RATE: 0.0466273, ARHR: 0.0200072, RMSE: 0.9175327, NOVELTY: 0.0148494, AVERAGE_POPULARITY: 0.7359757, DIVERSITY_MEAN_INTER_LIST: 0.7509228, DIVERSITY_HERFINDAHL: 0.9750784, COVERAGE_ITEM: 0.0751566, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1165103, SHANNON_ENTROPY: 6.0682256, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 909, 'shrink': 731, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0242249, PRECISION: 0.0039255, PRECISION_RECALL_MIN_DEN: 0.0392554, RECALL: 0.0392554, MAP: 0.0160489, MRR: 0.0160489, NDCG: 0.0214316, F1: 0.0071374, HIT_RATE: 0.0392554, ARHR: 0.0160489, RMSE: 0.9288706, NOVELTY: 0.0145802, AVERAGE_POPULARITY: 0.8081442, DIVERSITY_MEAN_INTER_LIST: 0.5765306, DIVERSITY_HERFINDAHL: 0.9576424, COVERAGE_ITEM: 0.0346877, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1267780, SHANNON_ENTROPY: 5.1267447, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 21, 'shrink': 155, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0424704, PRECISION: 0.0066532, PRECISION_RECALL_MIN_DEN: 0.0665315, RECALL: 0.0665315, MAP: 0.0279436, MRR: 0.0279436, NDCG: 0.0369447, F1: 0.0120966, HIT_RATE: 0.0665315, ARHR: 0.0279436, RMSE: 0.9669534, NOVELTY: 0.0161650, AVERAGE_POPULARITY: 0.4725559, DIVERSITY_MEAN_INTER_LIST: 0.9527653, DIVERSITY_HERFINDAHL: 0.9952590, COVERAGE_ITEM: 0.2113377, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2126981, SHANNON_ENTROPY: 8.4853745, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 286, 'shrink': 751, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0268256, PRECISION: 0.0042941, PRECISION_RECALL_MIN_DEN: 0.0429414, RECALL: 0.0429414, MAP: 0.0180478, MRR: 0.0180478, NDCG: 0.0238077, F1: 0.0078075, HIT_RATE: 0.0429414, ARHR: 0.0180478, RMSE: 0.9472692, NOVELTY: 0.0147530, AVERAGE_POPULARITY: 0.7608375, DIVERSITY_MEAN_INTER_LIST: 0.7091608, DIVERSITY_HERFINDAHL: 0.9709030, COVERAGE_ITEM: 0.0651999, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1106166, SHANNON_ENTROPY: 5.7981894, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 946, 'shrink': 144, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0315149, PRECISION: 0.0048102, PRECISION_RECALL_MIN_DEN: 0.0481017, RECALL: 0.0481017, MAP: 0.0208742, MRR: 0.0208742, NDCG: 0.0272432, F1: 0.0087458, HIT_RATE: 0.0481017, ARHR: 0.0208742, RMSE: 0.8369822, NOVELTY: 0.0148574, AVERAGE_POPULARITY: 0.7348460, DIVERSITY_MEAN_INTER_LIST: 0.7298953, DIVERSITY_HERFINDAHL: 0.9729761, COVERAGE_ITEM: 0.0708206, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1172861, SHANNON_ENTROPY: 5.9805562, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 432, 'shrink': 412, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0280747, PRECISION: 0.0045706, PRECISION_RECALL_MIN_DEN: 0.0457059, RECALL: 0.0457059, MAP: 0.0188042, MRR: 0.0188042, NDCG: 0.0250271, F1: 0.0083102, HIT_RATE: 0.0457059, ARHR: 0.0188042, RMSE: 0.9144540, NOVELTY: 0.0147705, AVERAGE_POPULARITY: 0.7559626, DIVERSITY_MEAN_INTER_LIST: 0.7111228, DIVERSITY_HERFINDAHL: 0.9710992, COVERAGE_ITEM: 0.0634334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1147924, SHANNON_ENTROPY: 5.8174537, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 723, 'shrink': 547, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0259860, PRECISION: 0.0042573, PRECISION_RECALL_MIN_DEN: 0.0425728, RECALL: 0.0425728, MAP: 0.0175333, MRR: 0.0175333, NDCG: 0.0233119, F1: 0.0077405, HIT_RATE: 0.0425728, ARHR: 0.0175333, RMSE: 0.9177641, NOVELTY: 0.0146403, AVERAGE_POPULARITY: 0.7910484, DIVERSITY_MEAN_INTER_LIST: 0.6260874, DIVERSITY_HERFINDAHL: 0.9625972, COVERAGE_ITEM: 0.0433596, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1198608, SHANNON_ENTROPY: 5.3592253, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 656, 'shrink': 584, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0256174, PRECISION: 0.0042388, PRECISION_RECALL_MIN_DEN: 0.0423885, RECALL: 0.0423885, MAP: 0.0172535, MRR: 0.0172535, NDCG: 0.0230488, F1: 0.0077070, HIT_RATE: 0.0423885, ARHR: 0.0172535, RMSE: 0.9226742, NOVELTY: 0.0146451, AVERAGE_POPULARITY: 0.7897435, DIVERSITY_MEAN_INTER_LIST: 0.6315634, DIVERSITY_HERFINDAHL: 0.9631447, COVERAGE_ITEM: 0.0438413, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1206917, SHANNON_ENTROPY: 5.3844933, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 129, 'shrink': 464, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0314125, PRECISION: 0.0047733, PRECISION_RECALL_MIN_DEN: 0.0477331, RECALL: 0.0477331, MAP: 0.0213308, MRR: 0.0213308, NDCG: 0.0274933, F1: 0.0086788, HIT_RATE: 0.0477331, ARHR: 0.0213308, RMSE: 0.9473618, NOVELTY: 0.0150866, AVERAGE_POPULARITY: 0.6800100, DIVERSITY_MEAN_INTER_LIST: 0.8320614, DIVERSITY_HERFINDAHL: 0.9831908, COVERAGE_ITEM: 0.1104866, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1260963, SHANNON_ENTROPY: 6.7093751, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 824, 'shrink': 597, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0251874, PRECISION: 0.0040914, PRECISION_RECALL_MIN_DEN: 0.0409141, RECALL: 0.0409141, MAP: 0.0164814, MRR: 0.0164814, NDCG: 0.0221516, F1: 0.0074389, HIT_RATE: 0.0409141, ARHR: 0.0164814, RMSE: 0.9201814, NOVELTY: 0.0146150, AVERAGE_POPULARITY: 0.7981812, DIVERSITY_MEAN_INTER_LIST: 0.6063254, DIVERSITY_HERFINDAHL: 0.9606214, COVERAGE_ITEM: 0.0391842, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1235435, SHANNON_ENTROPY: 5.2610043, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 912, 'shrink': 441, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0262932, PRECISION: 0.0042388, PRECISION_RECALL_MIN_DEN: 0.0423885, RECALL: 0.0423885, MAP: 0.0178375, MRR: 0.0178375, NDCG: 0.0235148, F1: 0.0077070, HIT_RATE: 0.0423885, ARHR: 0.0178375, RMSE: 0.9022002, NOVELTY: 0.0146426, AVERAGE_POPULARITY: 0.7905074, DIVERSITY_MEAN_INTER_LIST: 0.6229754, DIVERSITY_HERFINDAHL: 0.9622861, COVERAGE_ITEM: 0.0422354, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1222584, SHANNON_ENTROPY: 5.3500582, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 563, 'shrink': 272, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0285252, PRECISION: 0.0045706, PRECISION_RECALL_MIN_DEN: 0.0457059, RECALL: 0.0457059, MAP: 0.0190521, MRR: 0.0190521, NDCG: 0.0252319, F1: 0.0083102, HIT_RATE: 0.0457059, ARHR: 0.0190521, RMSE: 0.8872416, NOVELTY: 0.0148034, AVERAGE_POPULARITY: 0.7477335, DIVERSITY_MEAN_INTER_LIST: 0.7202116, DIVERSITY_HERFINDAHL: 0.9720079, COVERAGE_ITEM: 0.0666453, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1155927, SHANNON_ENTROPY: 5.8893268, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 219, 'shrink': 690, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0277266, PRECISION: 0.0044231, PRECISION_RECALL_MIN_DEN: 0.0442315, RECALL: 0.0442315, MAP: 0.0179966, MRR: 0.0179966, NDCG: 0.0241024, F1: 0.0080421, HIT_RATE: 0.0442315, ARHR: 0.0179966, RMSE: 0.9488728, NOVELTY: 0.0148318, AVERAGE_POPULARITY: 0.7407431, DIVERSITY_MEAN_INTER_LIST: 0.7471966, DIVERSITY_HERFINDAHL: 0.9747059, COVERAGE_ITEM: 0.0778866, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1109310, SHANNON_ENTROPY: 6.0427622, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 184, 'shrink': 503, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0306958, PRECISION: 0.0046627, PRECISION_RECALL_MIN_DEN: 0.0466273, RECALL: 0.0466273, MAP: 0.0201157, MRR: 0.0201157, NDCG: 0.0263277, F1: 0.0084777, HIT_RATE: 0.0466273, ARHR: 0.0201157, RMSE: 0.9420188, NOVELTY: 0.0149448, AVERAGE_POPULARITY: 0.7129156, DIVERSITY_MEAN_INTER_LIST: 0.7908963, DIVERSITY_HERFINDAHL: 0.9790751, COVERAGE_ITEM: 0.0915369, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1180547, SHANNON_ENTROPY: 6.3533536, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 608, 'shrink': 593, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0262727, PRECISION: 0.0042757, PRECISION_RECALL_MIN_DEN: 0.0427571, RECALL: 0.0427571, MAP: 0.0175430, MRR: 0.0175430, NDCG: 0.0233739, F1: 0.0077740, HIT_RATE: 0.0427571, ARHR: 0.0175430, RMSE: 0.9247112, NOVELTY: 0.0146520, AVERAGE_POPULARITY: 0.7877828, DIVERSITY_MEAN_INTER_LIST: 0.6359603, DIVERSITY_HERFINDAHL: 0.9635843, COVERAGE_ITEM: 0.0465714, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1160577, SHANNON_ENTROPY: 5.4091336, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 778, 'shrink': 239, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0295696, PRECISION: 0.0046812, PRECISION_RECALL_MIN_DEN: 0.0468116, RECALL: 0.0468116, MAP: 0.0194548, MRR: 0.0194548, NDCG: 0.0258175, F1: 0.0085112, HIT_RATE: 0.0468116, ARHR: 0.0194548, RMSE: 0.8709447, NOVELTY: 0.0147743, AVERAGE_POPULARITY: 0.7553213, DIVERSITY_MEAN_INTER_LIST: 0.6982720, DIVERSITY_HERFINDAHL: 0.9698143, COVERAGE_ITEM: 0.0621487, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1135977, SHANNON_ENTROPY: 5.7661098, 
